id	bibtex_string
2459	"@article{BOER2005,
	author = {BOER, Larissa, B., BODDY},
	doi = {10.1016/j.femsre.2004.11.005},
	journal = {FEMS Microbiology Reviews [online]. September 2005, Â 4, Â 795â811},
	title = {Living in a fungal world: impact of fungi on soil bacterial niche development},
	volume = {Â, 29, 10, 11, 11},
	year = {2005, 2004, 2004},
}
"
2459	"@article{Boer2005,
	author = {Boer, Lynne, Boddy, Retrieved},
	doi = {10.1016/j.femsre.2004.11.005},
	journal = {Living in a Fungal World: Impact of Fungi on Soil Bacterial Niche Development.â FEMS Microbiology Reviews},
	number = {4},
	pages = {811},
	volume = {29, 11},
	year = {2005, 2004},
}
"
2459	"@article{Boer2005,
	author = {Boer},
	doi = {10.1016/j.femsre.2004.11.005},
	journal = {Living in a Fungal World: Impact of Fungi on Soil Bacterial Niche Developmentâ, FEMS Microbiology Reviews},
	volume = {29, 11},
	year = {2005, 795â, 2004},
}
"
2460	"@article{Matlay2011,
	author = {Matlay, E-Business, Internationalizationâ},
	doi = {10.5367/ijei.2011.0030},
	journal = {The International Journal of Entrepreneurship and Innovation},
	volume = {12, 0030},
	year = {2011, 137â, 2011},
}
"
2460	"@article{Matlay2011,
	author = {Matlay, H., Westhead, P., Wright, M., E-Business, Internationalization},
	journal = {The International Journal of Entrepreneurship and Innovation, 137â144},
	number = {2},
	volume = {12},
	year = {2011},
}
"
2460	"@article{Matlay2011,
	author = {Matlay, H., Westhead, P., Wright, M.},
	doi = {10.5367/ijei.2011.0030},
	journal = {The International Journal of Entrepreneurship and Innovation},
	number = {2},
	title = {Classeek Spirits of the World: E-Business Internationalization},
	volume = {12, 10},
	year = {2011, 2011},
}
"
2460	"@article{Matlay2011,
	author = {Matlay, Crossref},
	journal = {The International Journal of Entrepreneurship and Innovation 12.2},
	pages = {144},
	title = {Classeek Spirits of the World: E-Business Internationalization},
	year = {2011},
}
"
2461	"@proceedings{Anon1976,
	author = {Anon, Retrieved},
	doi = {10.2208/proee1957.14.9},
	journal = {PROCEEDINGS OF THE JSCE EARTHQUAKE ENGINEERING SYMPOSIUM 14:9â12},
	year = {1976},
}
"
2461	"@proceedings{Unknown1976,
	doi = {10.2208/proee1957.14.9},
	journal = {PROCEEDINGSS OF THE JSCE EARTHQUAKE ENGINEERING SYMPOSIUM},
	volume = {14, 10},
	year = {1976},
}
"
2461	"@proceedings{Unknown1976,
	doi = {10.2208/proee1957.14.9},
	title = {14 PROCEEDINGS OF THE JSCE EARTHQUAKE ENGINEERING SYMPOSIUM 9},
	year = {1976},
}
"
2462	"@article{WILLEMS1990,
	author = {WILLEMS, Edwin, P., Midwest, Insidee},
	doi = {10.1177/0013916590224004},
	journal = {July 1990, 468â491. DOI 10},
	number = {4},
	title = {Its Field Station},
	volume = {22},
	year = {1990},
}
"
2463	"@article{Ferguson,
	author = {Ferguson, M, Souza, G, Toktay, L},
	doi = {10.1201/9781420095258-c9},
	journal = {2010 April},
	pages = {160, 9781420095258},
	title = {Examples of Existing Profitable Practices in Product Take-Back and Recovery},
	volume = {21},
}
"
2463	"@article{Ferguson2010,
	author = {Ferguson, M.},
	journal = {Supply Chain Integration Modeling, Optimization and Application. (Apr},
	pages = {160},
	title = {Examples of Existing Profitable Practices in Product Take-Back and Recovery},
	year = {2010, 2010, 145â},
}
"
2463	"@article{Ferguson2010,
	author = {Ferguson, Gilvan, Souza, L, Toktay},
	doi = {10.1201/9781420095258-c9},
	journal = {Supply Chain Integration Modeling, Optimization and Application (April},
	pages = {9781420095258--c9},
	title = {âExamples of Existing Profitable Practices in Product Take-Back and Recovery},
	volume = {21, 10},
	year = {2010},
}
"
2463	"@article{Ferguson,
	author = {Ferguson, Gilvan, Souza, L, Toktay},
	doi = {10.1201/9781420095258-c9},
	journal = {Optimization and Application},
	pages = {9781420095258--c9},
	title = {âExamples of Existing Profitable Practices in Product Take-Back and Recoveryâ (2010) Supply Chain Integration Modeling},
	volume = {145},
}
"
2463	"@article{Ferguson2010,
	author = {Ferguson, Gilvan, Souza, L., Toktay, Retrieved},
	doi = {10.1201/9781420095258-c9},
	journal = {Supply Chain Integration Modeling, Optimization and Application 145â60},
	pages = {9781420095258--c9},
	title = {âExamples of Existing Profitable Practices in Product Take-Back and Recovery},
	year = {2010},
}
"
2464	"@article{Lindsey,
	author = {Lindsey, A. M.},
	journal = {The Nursing Profession: Tomorrow and beyond, 347â362.},
}
"
2465	"@article{Hue2017,
	author = {Hue, CT, Hang, NTM},
	doi = {10.4194/1303-2712-v17\_6\_05},
	journal = {Turkish Journal of Fisheries and Aquatic Sciences [Internet]},
	number = {6},
	pages = {1303, 6, 05},
	volume = {17},
	year = {2017},
}
"
2466	"@proceedings{KIM2007,
	author = {KIM},
	doi = {10.1109/iccit.2007.72},
	journal = {2007 International Conference on Convergence Information Technology (ICCIT, November},
	title = {Effective Fault Injection Model for Variant Network Traffic, [online]},
	volume = {10},
	year = {2007, 2007, 2007, 2007, 2007},
}
"
2466	"@proceedings{Kim2007,
	author = {Kim},
	doi = {10.1109/iccit.2007.72},
	journal = {2007 International Conference on Convergence Information Technology (ICCIT},
	title = {Effective Fault Injection Model for Variant Network Trafficâ},
	volume = {72},
	year = {2007, 2007, 2007},
}
"
2466	"@proceedings{Kim2007,
	author = {Kim},
	doi = {10.1109/iccit.2007.72},
	journal = {2007 International Conference on Convergence Information Technology (ICCIT},
	title = {DoHoon Lee. âEffective Fault Injection Model for Variant Network Traffic},
	volume = {10, 72},
	year = {2007, November 2007, 2007},
}
"
2467	"@article{Bertazzi2016,
	author = {Bertazzi, L.},
	journal = {SSRN Electronic Journal},
	title = {Improved Rollout Search for the Vehicle Routing Problem with Stochastic Demands},
	year = {2016, 2016},
}
"
2467	"@article{Bertazzi2016,
	author = {Bertazzi, L.},
	doi = {10.2139/ssrn.2759840},
	journal = {SSRN Electronic Journal. doi:10},
	title = {Improved Rollout Search for the Vehicle Routing Problem with Stochastic Demands},
	year = {2016},
}
"
2468	"@article{Rennert1912,
	author = {Rennert, Hugo A.},
	doi = {10.9783/9781512818482},
	title = {âThe Spanish Pastoral Romances},
	year = {1912},
}
"
2468	"@article{Rennert1912,
	author = {Rennert},
	doi = {10.9783/9781512818482},
	journal = {The Spanish Pastoral Romancesâ (January 31},
	volume = {10},
	year = {1912},
}
"
2468	"@article{Rennert1912,
	author = {Rennert, H. A.},
	year = {1912},
}
"
2468	"@article{Rennert1912,
	author = {Rennert, H. A., The Spanish Pastoral Romances},
	year = {1912},
}
"
2469	"@article{Unknown2017,
	doi = {10.1002/9781119421870.index},
	journal = {Manual of Small Animal Emergency and Critical Care Medicine},
	year = {2017},
}
"
2469	"@article{Crossref2017,
	author = {Crossref},
	pages = {690},
	title = {âINDEX.â Manual of Small Animal Emergency and Critical Care Medicine (},
	year = {2017},
}
"
2470	"@article{Shikina2011,
	author = {Shikina, N. D., Medvedkina, O. N., Popova, E. S., Tagirov, R. B., Shazzo, Y. K., Khodakovsky, I. L.},
	doi = {10.2205/2011nz000229},
	journal = {Vestnik Otdelenia Nauk o Zemle RAN, 1â7. doi:10.2205/2011nz000229},
	title = {Experimental study of the ZrO2 solubility in water solutions of perchloric acid at 150oC},
	volume = {3},
	year = {2011},
}
"
2470	"@article{SHIKINA2011,
	author = {SHIKINA, N. D., MEDVEDKINA, O. N., POPOVA, E. S., TAGIROV, SHAZZO, KHODAKOVSKY, I. L.},
	doi = {10.2205/2011nz000229},
	journal = {Vestnik Otdelenia nauk o Zemle RAN [online]. 17 June 2011, Â 1â7},
	title = {Experimental study of the ZrO2 solubility in water solutions of perchloric acid at 150oC, Â 3, no},
	volume = {10},
	year = {2011},
}
"
2470	"@article{Shikina2011,
	author = {Shikina, N. D., Medvedkina, O. N., Popova, E. S., Tagirov, R. B., Shazzo, Yu. K., Khodakovsky, and I. L.},
	doi = {10.2205/2011nz000229},
	journal = {Vestnik Otdelenia nauk o Zemle RAN},
	title = {Experimental Study of the ZrO2 Solubility in Water Solutions of Perchloric Acid at},
	volume = {3},
	year = {2011, 1â},
}
"
2471	"@article{Sola2016,
	author = {Sola, A., Orenes, R. A., A., Molina, P., Mar},
	journal = {â Tetrahedron Letters, 1048â1052},
	number = {9},
	title = {TÃ¡rraga, and, Synthesis, structure, and properties of a mononuclear ferrocenophane bearing two carbodiimide units as bridges},
	volume = {57},
	year = {2016},
}
"
2471	"@article{Sola2016,
	author = {Sola, A., Orenes, Alberto, TÃ},
	doi = {10.1016/j.tetlet.2016.01.084},
	journal = {Tetrahedron Letters, 9 (March},
	title = {Properties of a Mononuclear Ferrocenophane Bearing Two Carbodiimide Units as Bridges},
	volume = {57, 01},
	year = {2016, 2016},
}
"
2471	"@article{SOLA2016,
	author = {SOLA, ORENES, MOLINA},
	doi = {10.1016/j.tetlet.2016.01.084},
	journal = {Tetrahedron Letters [online]. March, 1048â1052. DOI 10},
	number = {9},
	title = {TÃRRAGA, Albertoo, properties of a mononuclear ferrocenophane bearing two carbodiimide units as bridges},
	volume = {57, 01, 01},
	year = {2016, 2016, 2016, 2016},
}
"
2472	"@proceedings{Battaglioni2017,
	author = {Battaglioni, Franco, Chiaraluce},
	doi = {10.1109/glocom.2017.8254423},
	journal = {GLOBECOM 2017 - 2017 IEEE Global Communications Conference (December},
	title = {On Non-Linear Codes Correcting Errors of Limited Size},
	volume = {10, 8254423},
	year = {2017, 2017},
}
"
2472	"@proceedings{Battaglioni2017,
	author = {Battaglioni, Francoo, Chiaraluce, Torleiv, Klove, Global, IEEE},
	doi = {10.1109/glocom.2017.8254423},
	journal = {GLOBECOM},
	title = {On Non-Linear Codes Correcting Errors of Limited Size, Communications Conference},
	volume = {8254423},
	year = {2017, 2017, 2017},
}
"
2472	"@proceedings{Battaglioni2017,
	author = {Battaglioni, M., Chiaraluce, F., Klove, T.},
	journal = {GLOBECOM 2017 - 2017 IEEE Global Communications Conference},
	title = {On Non-Linear Codes Correcting Errors of Limited Size},
	year = {2017},
}
"
2472	"@proceedings{Battaglioni2017,
	author = {Battaglioni, Franco, Chiaraluce},
	journal = {GLOBECOM 2017 - 2017 IEEE Global Communications Conference},
	title = {On Non-Linear Codes Correcting Errors of Limited Size, : n. pag},
	year = {2017},
}
"
2472	"@proceedings{Battaglioni2017,
	author = {Battaglioni, Francoo, Chiaraluce},
	doi = {10.1109/glocom.2017.8254423},
	journal = {GLOBECOM 2017 - 2017 IEEE Global Communications Conference},
	title = {On Non-Linear Codes Correcting Errors of Limited Sizeâ},
	volume = {8254423},
	year = {2017, 2017},
}
"
2473	"@article{Mysels1960,
	author = {Mysels, Newkirk, J. B., Vermilyea, D. A},
	journal = {â Journal of Chemical Education},
	title = {Structure and Properties of Thin Films (Neugebauer, C. A, : A822},
	volume = {37},
	year = {1960},
}
"
2474	"@article{Burnley1996,
	author = {Burnley, I. H., Crossref},
	journal = {Journal of the Australian Population Association 13.1},
	pages = {66},
	title = {âAssociations Between Overseas, Intra-Urban and Internal Migration Dynamics in Sydney},
	year = {1996},
}
"
2475	"@article{Krishnamoorthy2008,
	author = {Krishnamoorthy, Jon, Creamer, Acute ST-Elevation Myocardial, Retrieved},
	doi = {10.1016/j.ijcard.2007.04.177},
	journal = {International Journal of Cardiology},
	title = {3):406â9},
	volume = {127, 04},
	year = {2008, 2007},
}
"
2475	"@article{Krishnamoorthy2008,
	author = {Krishnamoorthy, Acute ST-Elevation Myocardial},
	doi = {10.1016/j.ijcard.2007.04.177},
	journal = {International Journal of Cardiology},
	volume = {127, 04},
	year = {2008, 406â, 2007},
}
"
2475	"@article{Krishnamoorthy2008,
	author = {Krishnamoorthy},
	doi = {10.1016/j.ijcard.2007.04.177},
	journal = {International Journal of Cardiology},
	title = {âAcute ST-elevation myocardial infarction secondary to paradoxical embolismâ (},
	volume = {127, 406, 04},
	year = {2008, 2007},
}
"
2475	"@article{KRISHNAMOORTHY2008,
	author = {KRISHNAMOORTHY, OSMAN, NADIR, CREAMER, Acute, ST},
	doi = {10.1016/j.ijcard.2007.04.177},
	journal = {International Journal of Cardiology [online]. July 2008, Â 3, Â 406â409},
	title = {-elevation myocardial infarction secondary to paradoxical embolism},
	volume = {Â, 127, 10, 04, 04},
	year = {2008, 2007, 2007},
}
"
2476	"@article{ROMICK1982,
	author = {ROMICK, G. J., D. G. MURCRAY, W. J. WILLIAMS, Jun},
	journal = {Science, 1123â1124},
	number = {4550},
	title = {Stratospheric Nitrogen Dioxide in the Vicinity of Soufriere, St},
	volume = {216},
	year = {1982},
}
"
2476	"@article{ROMICK1982,
	author = {ROMICK, D. G. MURCRAY, W. J. WILLIAMS},
	doi = {10.1126/science.216.4550.1123},
	title = {Stratospheric Nitrogen Dioxide in the Vicinity of Soufriere, St},
	volume = {216},
	year = {1982, 1123â},
}
"
2476	"@article{ROMICK1982,
	author = {ROMICK, D. G. MURCRAY, WILLIAMS, W. J., Crossref},
	journal = {Vincent.â Science 216.4550},
	pages = {1124},
	title = {Stratospheric Nitrogen Dioxide in the Vicinity of Soufriere, St},
	year = {1982},
}
"
2477	"@proceedings{Payne1984,
	author = {Payne, W. B.},
	journal = {Systems Analysis and Modeling in Defense, 667â669.},
	year = {1984},
}
"
2478	"@article{BAJOREK2016,
	author = {BAJOREK, Beata, V., Parker, MAGIN, J., Sarah, HILMER, N., KRASS},
	doi = {10.5888/pcd13.160078},
	journal = {Preventing Chronic Disease [online]. 14 July 2016},
	title = {Optimizing Stroke Prevention in Patients With Atrial Fibrillation: A Cluster-Randomized Controlled Trial of a Computerized Antithrombotic Risk Assessment Tool in Australian General Practice},
	volume = {Â, 10},
	year = {2016, 2012â, 2013},
}
"
2478	"@article{Bajorek2016,
	author = {Bajorek, B. V., Magin, P. J., Hilmer, S. N., Krass, I.},
	journal = {Preventing Chronic Disease},
	title = {Optimizing Stroke Prevention in Patients With Atrial Fibrillation: A Cluster-Randomized Controlled Trial of a Computerized Antithrombotic Risk Assessment Tool in Australian General Practice},
	volume = {13},
	year = {2016, 2012â, 2013},
}
"
2478	"@article{Bajorek2012â,
	author = {Bajorek, BV, Magin, PJ, Hilmer, SN, Krass, I},
	doi = {10.5888/pcd13.160078},
	pages = {160078},
	title = {Optimizing Stroke Prevention in Patients With Atrial Fibrillation: A Cluster-Randomized Controlled Trial of a Computerized Antithrombotic Risk Assessment Tool in Australian General Practice},
	volume = {13, 10},
	year = {2012â, 2013, 2016},
}
"
2479	"@article{Krebser1938,
	author = {Krebser, A., Vannotti, F. Naphthalinderivate I.},
	journal = {Helvetica Chimica Acta},
	pages = {1233},
	title = {Ãber Die Einwirkung von Alkalisulfiten Auf o-DiazonaphtholsulfonsÃ¤uren},
	volume = {21},
	year = {1938},
}
"
2479	"@article{KREBSER1938,
	author = {KREBSER, VANNOTTI, Naphthalinderivate, I.},
	doi = {10.1002/hlca.193802101152Portico},
	journal = {Helvetica Chimica Acta [online], Â 1, Â 1221â1233},
	title = {Ãber die Einwirkung von Alkalisulfiten auf o-DiazonaphtholsulfonsÃ¤uren},
	volume = {Â, 21, 10},
	year = {1938, 1938},
}
"
2479	"@article{Krebser1938,
	author = {Krebser, Naphthalinderivate, I., Crossref},
	journal = {Helvetica Chimica Acta 21.1},
	pages = {1233},
	title = {Ãber Die Einwirkung von Alkalisulfiten Auf o-DiazonaphtholsulfonsÃ¤uren},
	year = {1938},
}
"
2479	"@article{Krebser1938,
	author = {Krebser, A., Vannotti, F.},
	doi = {10.1002/hlca.193802101152},
	journal = {Helvetica Chimica Acta},
	number = {1},
	title = {Naphthalinderivate I. Ãber die Einwirkung von Alkalisulfiten auf o-DiazonaphtholsulfonsÃ¤uren},
	volume = {21, 10},
	year = {1938},
}
"
2480	"@article{Xu2005,
	author = {Xu, R, Quigly J. Explained, Edition, Second},
	doi = {10.1201/9781420027761.ch19},
	title = {Variation in Proportional Hazards Regression},
	volume = {10},
	year = {2005},
}
"
2480	"@article{Xu2005,
	author = {Xu, R., J. OÂ, Dec},
	journal = {Second Edition, 347â363},
	year = {2005},
}
"
2481	"@article{Roberts1987,
	author = {Roberts, M. C., Layfield, D. A.},
	doi = {10.1093/jpepsy/12.2.257},
	journal = {Journal of Pediatric Psychology},
	number = {2},
	pages = {257},
	title = {Promoting Child Passenger Safety: A Comparison of Two Positive Methods},
	volume = {12, 10},
	year = {1987},
}
"
2481	"@article{Roberts1987,
	author = {Roberts, MC, Layfield, DA},
	doi = {10.1093/jpepsy/12.2.257},
	journal = {Journal of Pediatric Psychology},
	number = {2},
	title = {Promoting Child Passenger Safety: A Comparison of Two Positive Methods},
	volume = {12, 10},
	year = {1987},
}
"
2482	"@proceedings{Kawamura2006,
	author = {Kawamura, Kazuhito, Tsukagoshi},
	doi = {10.1063/1.2355242},
	title = {Single-Electron Transistor Made from a Single Gold Colloidal Particle},
	year = {2006},
}
"
2482	"@proceedings{Kawamura2006,
	author = {Kawamura, Kazuhito, Tsukagoshi},
	doi = {10.1063/1.2355242},
	title = {Kimitoshi Kono. âSingle-Electron Transistor Made from a Single Gold Colloidal Particleâ (},
	year = {2006},
}
"
2482	"@proceedings{Kawamura2006,
	author = {Kawamura, Kazuhito, Tsukagoshi},
	title = {Single-Electron Transistor Made from a Single Gold Colloidal Particle, : n. pag},
	year = {2006},
}
"
2482	"@proceedings{Kawamura2006,
	author = {Kawamura, Kazuhito, Tsukagoshi},
	doi = {10.1063/1.2355242},
	title = {Single-Electron Transistor Made from a Single Gold Colloidal Particleâ},
	year = {2006},
}
"
2482	"@proceedings{KAWAMURA2006,
	author = {KAWAMURA, TSUKAGOSHI, KONO},
	doi = {10.1063/1.2355242},
	journal = {AIP Conference Proceedings [online]},
	title = {Single-Electron Transistor Made from a Single Gold Colloidal Particle},
	volume = {10},
	year = {2006, 2006},
}
"
2483	"@article{Tu1997,
	author = {Tu, M.W., Anders, Crossref},
	journal = {Biochemical and Biophysical Research Communications 238.2},
	pages = {288},
	title = {Enhancement of Gene Expression by Transcription Factor AP-1 Is Dependent on Orientation of AP-1 Element},
	year = {1997},
}
"
